25750,42.5,0.5,18,0,14,1.22,1
26000,42.25,0.43,18.5,0.87,13,1.22,1
26250,42.5,0.5,20,0,14.33,0.94,1
26500,42.5,0.5,19.67,0.47,10.33,0.47,1
26750,42.67,0.47,18.75,0.83,12,0.82,1
27000,42.5,0.5,18.25,0.43,13,1.22,1
27250,42,0,18,0,14,0.71,1
27500,42.25,0.43,19,1,13.25,1.09,1
27750,42.33,0.47,19.67,0.47,14.75,1.48,1
28000,42.67,0.47,17.67,0.47,14.75,0.83,1
28250,42.75,0.43,16.25,1.09,12.5,1.12,1
28500,42.5,0.5,13,2,14,1.22,1
28750,42.5,0.5,14,1.22,10,2.74,1
29000,42.5,0.5,15,0,11.5,0.5,1
29250,42.5,0.5,14.8,1.47,11,2.68,1
29500,42.5,0.5,14.25,0.83,13.5,2.06,1
29750,42.5,0.5,15,0.71,13,1.41,1
30000,42.5,0.5,14.5,1.5,15,0,1
30250,42.5,0.5,7.33,1.25,13.67,1.25,1
30500,42.75,0.83,11,4.32,11.67,1.25,1
30750,42.75,0.83,17.25,1.3,8,5.52,1
31000,42.5,0.5,15.75,0.83,9,3,1
31250,42.5,0.5,18.25,0.43,13.5,1.66,1
31500,42.75,0.83,18.25,0.43,10.75,0.83,1
31750,43,0.71,19.25,0.43,8.33,0.94,1
32000,43,0,19,0.71,7.75,1.3,1
32250,43,0.82,19.25,0.43,10.67,0.47,1
32500,42.75,0.43,19,0,11.25,0.83,1
32750,42.67,0.47,19.33,0.47,13.25,0.83,1
33000,43.5,0.5,20,0,12.75,0.83,1
33250,43.5,0.5,19.5,0.5,12,0.71,1
33500,43.5,0.5,18.75,0.43,11.75,1.09,1
33750,43.5,0.5,18.75,0.43,9.5,1.5,1
34000,43.75,0.43,18,0,11,0.82,1
34250,43.5,0.5,17.25,1.3,10.75,0.83,1
34500,43.5,0.5,18.5,0.5,8.5,1.66,1
34750,43.67,0.47,18.25,0.43,6.33,0.47,1
35000,43.5,0.5,18.5,0.5,6.5,0.5,1
35250,43.75,0.43,19,0,8.67,0.94,1
35500,43.33,0.47,18.67,0.47,5,0,1
35750,43.5,0.5,18.25,1.09,7.5,2.06,1
36000,43.5,0.5,16.75,1.92,8.5,2.5,1
36250,43.5,0.5,19.5,1.12,9.33,2.05,1
36500,43.5,0.5,19.5,0.5,10.5,1.5,1
36750,43.75,0.43,19.25,0.43,8.75,1.09,1
37000,43.5,0.5,18.5,0.5,7.5,1.5,1
37250,43.5,0.5,19,0.71,7.5,0.5,1
37500,43.5,0.5,18.5,0.5,6.67,0.47,1
37750,43.5,0.5,18.25,0.43,7.33,0.47,1
38000,43.5,0.5,18.25,0.43,8.5,1.12,1
38250,43.5,0.5,19.33,1.7,7,2.94,1
38500,44,0,17.33,0.94,7,0,1
38750,43.75,0.43,20.5,0.87,11.25,0.83,1
39000,43.67,0.47,20.75,0.43,10,1,1
39250,43.75,0.43,19,1.22,6.67,0.47,1
39500,43.5,0.5,19.25,1.3,10.67,4.03,1
39750,43.5,0.5,19.5,0.5,7.25,1.48,1
40000,43.33,0.47,19.33,0.47,10.67,1.25,1
40250,43.5,0.5,19.75,0.43,11.5,0.5,1
40500,43.5,0.5,19.75,0.43,11.75,0.43,1
40750,43.5,0.5,19.75,0.43,11.75,0.43,1
41000,43.5,0.5,20.25,0.43,11.25,0.43,1
41250,43.5,0.5,20,0,11.25,0.43,1
41500,43.5,0.5,19.25,0.43,13.25,0.83,1
41750,43.5,0.5,19,0,12.75,0.83,1
42000,43.5,0.5,20,0,11.75,0.43,1
42250,43.5,0.5,20.25,0.43,11.5,0.87,1
42500,43.5,0.5,20,0,11.5,0.5,1
42750,43.5,0.5,20,0,11.67,0.47,1
43000,43.5,0.5,20,0,11.5,0.5,1
43250,43.67,0.47,20.25,0.43,12.33,0.47,1
43500,43.5,0.5,18.75,0.83,11.5,0.5,1
43750,43.67,0.47,18.5,0.5,11.33,0.47,1
44000,43.5,0.5,18.25,0.43,11,0.82,1
44250,43.33,0.47,18,0,8,1.22,1
44500,43.5,0.5,18.5,0.5,8,0.82,1
44750,43.5,0.5,18.5,0.5,7.75,0.43,1
45000,43.5,0.5,18.25,0.43,9,1.63,1
45250,43.5,0.5,18.75,0.83,10.33,0.94,1
45500,43.5,0.5,20,0,9.5,1.5,1
45750,43.67,0.47,18.75,0.43,9.67,1.7,1
46000,43.5,0.5,17.75,0.43,11.5,0.87,1
46250,43.33,0.47,20,0,10,0.71,1
46500,43.5,0.5,20,0,9.33,0.47,1
46750,43.5,0.5,20.25,0.43,11.25,1.3,1
47000,43.5,0.5,20.5,0.5,12.25,0.43,1
47250,43.5,0.5,20.75,0.43,12,0,1
47500,43.5,0.5,21,0,12,0.71,1
47750,43.5,0.5,20.25,0.43,12,0.71,1
48000,43.5,0.5,18.25,0.43,12.75,0.83,1
48250,43.25,0.83,18,0,14.67,1.25,1
48500,42.5,0.5,18,0,13.5,0.5,1
48750,42,0,17.75,0.43,13.25,1.3,1
49000,43,0.71,17,1.41,14.67,0.47,1
49250,43.5,0.5,18,0,12.67,0.47,1
49500,43.67,0.47,17.5,0.5,13,1.41,1
49750,43.4,0.49,18,0,10.5,1.12,1
50000,43.67,0.47,19.75,0.83,10,1,1
50250,43.5,0.5,20.75,0.43,7.25,1.3,1
50500,43.5,0.5,21,0,6.33,2.05,1
50750,43.33,0.47,21,0,9.75,0.83,1
51000,43.33,0.47,21,0,10.25,0.83,1
51250,43.5,0.5,20.75,0.43,8,2.24,1
51500,43.5,0.5,20.75,0.43,7,1.22,1
51750,43.5,0.5,21,0,8,0.71,1
52000,43.5,0.5,21,0,9,1,1
52250,43.5,0.5,21,0,7,1,1
52500,43.5,0.5,21,0,3.75,0.83,1
52750,43.5,0.5,21,0,3.5,1.12,1
53000,43.5,0.5,21,0,4.75,1.92,1
53250,43.5,0.5,21,0,9.5,1.12,1
53500,43.5,0.5,21,0,7.33,1.25,1
53750,43.5,0.5,21,0,3.5,0.5,1
54000,43.5,0.5,21,0,1.5,0.5,1
54250,43.5,0.5,21,0,4,0,1
54500,43.5,0.5,21,0,2,0,1
54750,43.5,0.5,20.75,0.43,8,0,1
55000,43.67,0.47,18.5,0.5,10.33,1.25,1
55250,43.5,0.5,19.75,1.64,11,2.12,1
55500,43.5,0.5,21,0,9.25,1.64,1
55750,43.67,0.47,21.67,0.47,7.75,1.09,1
56000,43.5,0.5,22.5,0.5,8.75,1.09,1
56250,43.5,0.5,22.25,0.43,9.5,0.87,1
56500,43.5,0.5,21.5,1.66,12,1.41,1
56750,43,0.82,20.67,0.47,13,0.71,1
57000,43.5,0.5,20.75,0.43,13,1,1
57250,43.5,0.5,18.75,0.43,10,0.82,1
57500,43.5,0.5,18.25,0.43,13,1.22,1
57750,43.67,0.47,18,0,15,0,1
58000,43.5,0.5,19,0.71,15,0.71,1
58250,43.5,0.5,18.75,0.83,15.5,0.87,1
58500,43.5,0.5,19,1.22,14,1.22,1
58750,42.5,0.5,17,1,12,0,1
59000,42.83,0.69,19.17,0.69,12,1.22,1
59250,42.75,0.43,19.33,0.47,11,0.82,1
59500,43,0.71,19.5,1.5,10.67,1.89,1
59750,43.33,0.94,19.75,1.09,10.33,1.25,1
60000,43.5,0.5,20.5,1.12,10.75,0.83,1
60250,43.5,0.5,22.25,0.43,12,1.63,1
60500,44,0,22,0,13.25,1.09,1
60750,43.5,0.5,22.5,0.87,12.33,1.89,1
61000,43.5,0.5,21.75,1.09,11,1.22,1
61250,44,0.71,20.5,1.12,9.5,0.87,1
61500,43.75,0.43,17.5,0.5,9.25,1.79,1
61750,43.75,0.43,19.25,0.83,10.75,0.43,1
62000,43.75,0.43,20.25,1.3,13.25,2.59,1
62250,43.5,0.5,15,1.87,15,1.22,1
62500,43.5,0.5,15.25,0.43,13.25,1.3,1
62750,43.5,0.5,12.67,0.47,14,1.41,1
63000,43.5,0.5,14.5,1.12,15.5,0.5,1
63250,43.67,0.47,15,0,19,0.82,1
63500,43,0,15,0,20.5,0.5,1
63750,43.5,0.5,15,0,20.25,0.43,1
64000,43.5,0.5,15,0,20.5,0.5,1
64250,43.5,0.5,15,0,20.75,0.43,1
64500,43.5,0.5,15,0,20.75,0.43,1
64750,43.5,0.5,15,0,20,0.71,1
65000,43.5,0.5,15,0,19.5,0.5,1
65250,43.25,0.83,15,0,19.5,0.5,1
65500,43.5,0.5,15,0,19.25,0.43,1
65750,43.5,0.5,15,0,18.75,0.43,1
66000,43.5,0.5,15,0,18.33,0.47,1
66250,43.5,0.5,15,0,17.5,0.5,1
66500,43.5,0.5,15,0,17.75,0.43,1
66750,43.5,0.5,15,0,17.5,0.5,1
67000,43.67,0.47,15,0,18,0.82,1
67250,43.5,0.5,15.75,0.43,18,0,1
67500,43.33,0.47,16.67,0.47,18,0,1
67750,43.5,0.5,16.25,0.43,18,0,1
68000,43.5,0.5,15.75,0.43,18,0,1
68250,43.5,0.5,15,0,18,0,1
68500,43.5,0.5,15,0,18.25,0.43,1
68750,43.5,0.5,15.67,0.47,18.33,0.47,1
69000,43.5,0.5,16.25,0.43,18.25,0.43,1
69250,43.67,0.47,16,0,18.33,0.47,1
69500,43.5,0.5,15.75,0.83,18.25,0.43,1
69750,43.5,0.5,16.25,0.43,18.25,0.43,1
70000,43.67,0.47,15.5,0.5,18,0,1
70250,43.5,0.5,15.25,0.43,17.75,0.43,1
70500,43.25,0.83,15,0,17.75,0.43,1
70750,43.5,0.5,15.75,0.43,18,0,1
71000,43.33,0.47,15,0,17.75,0.43,1
71250,43,0.71,16,0.71,18.5,0.5,1
71500,43.5,0.5,16,0.71,18.25,0.43,1
71750,43.5,0.5,15.5,0.87,18.75,0.43,1
72000,43.5,0.5,15,0,18.75,0.83,1
72250,43.5,0.5,15.75,0.83,18.5,0.5,1
72500,43.5,0.5,15,0,18,0,1
72750,43.5,0.5,15.25,0.43,18,0,1
73000,43.5,0.5,15.5,0.5,18.25,0.43,1
73250,43.25,0.83,16,0,18.25,0.43,1
73500,43.5,0.5,16.25,0.43,17.75,0.43,1
73750,43.5,0.5,16.5,0.5,16.5,0.5,1
74000,43.5,0.5,15.67,0.47,17.33,0.94,1
74250,43.5,0.5,16.5,0.5,17.25,0.43,1
74500,43.67,0.47,16.25,0.43,17.67,0.47,1
74750,43.25,0.83,16,0,17.5,0.5,1
75000,43.5,0.5,16.25,0.43,17.25,0.83,1
75250,43.33,0.47,16.33,0.47,17.75,0.43,1
75500,43.25,0.83,15.5,0.5,18,0,1
75750,43.5,0.5,16.5,0.5,18,0,1
76000,43.5,0.5,16.5,0.5,18,0,1
76250,43.5,0.5,16.5,0.5,18,0,1
76500,43.5,0.5,16.5,0.5,18,0,1
76750,43.25,0.83,17.25,0.43,18.25,0.43,1
77000,43.5,0.5,16.75,0.43,18,0,1
77250,43.5,0.5,16.75,0.43,18,0,1
77500,43.5,0.5,16,1.22,18.5,0.5,1
77750,43.25,0.83,16,1.22,20.5,0.87,1
78000,43.25,0.83,15,0,19.25,0.43,1
78250,43.5,0.5,15,0,19,0.82,1
78500,43.67,0.47,14.5,0.5,21,0,1
78750,43.67,0.47,14.5,0.5,21,0,1
79000,43.42,0.64,14.92,0.28,20.25,0.6,1
79250,43.42,0.64,14.92,0.28,20.25,0.6,1
79500,43.33,0.47,15.67,0.94,18.25,0.83,1
79750,43.5,0.5,18.25,0.43,15.75,0.83,1
80000,43.5,0.5,20,0,16,0.71,1
80250,43.25,0.83,19.5,0.5,15.25,0.83,1
80500,43.5,0.5,18,0,16,0.71,1
80750,43.5,0.5,18,0,15.5,0.5,1
81000,43.5,0.5,18,0,15.25,0.43,1
81250,43.25,0.83,18,0,15.5,0.5,1
81500,43.5,0.5,18,0,15.33,0.47,1
81750,43.5,0.5,18.25,0.43,15.5,0.5,1
82000,43.5,0.5,18,0,15.33,0.47,1
82250,43.5,0.5,18.25,0.43,15.5,0.5,1
82500,43.67,0.47,18.5,0.5,15.33,0.47,1
82750,43.5,0.5,20,0,15.25,0.83,1
83000,43,0.82,19,0.82,14.5,0.87,1
83250,43.5,0.5,18,0,14.75,1.09,1
83500,43.5,0.5,18,0,16,1,1
83750,43.25,0.83,17,0.71,17.75,0.43,1
84000,43.5,0.5,16,0,18.33,0.47,1
84250,43.33,0.47,15.75,0.43,20.67,0.47,1
84500,43.25,0.83,15,0,21.25,0.43,1
84750,42.75,0.83,15,0,21,0,1
85000,42.5,0.5,17.75,0.83,21,0,1
85250,43,0,16.67,0.94,21.5,0.87,1
85500,43.25,0.43,16.5,1.66,19.75,1.3,1
85750,43.25,0.83,18,0,21,0,1
86000,42.75,0.43,18,0,20.75,0.43,1
86250,43.25,0.83,17.25,0.83,20.75,0.43,1
86500,43,0.71,17.75,0.43,21,0,1
86750,43,0.71,17.25,0.43,21,0,1
87000,42.75,0.43,18,0,21,0,1
87250,42.75,0.83,18,0,20.5,0.5,1
87500,43.5,0.5,18,0,20.75,0.43,1
87750,42.75,0.43,18,0,21,0,1
88000,42.75,0.43,18,0,21,0,1
88250,42.75,0.43,18,0,21.25,0.43,1
88500,42.75,0.83,18,0,19.75,0.83,1
88750,42.25,0.43,16.5,0.87,20,1.22,1
89000,42,0,17.5,0.5,18.67,1.7,1
89250,42,0,18.67,0.47,20.67,0.47,1
89500,42,0,18,0,18.5,1.66,1
89750,42,0,18,0,16.25,0.83,1
90000,42.25,0.43,17.75,0.43,15.5,1.66,1
90250,43,0,18,0,10.5,0.87,1
90500,43.25,0.83,18.75,0.43,9,0,1
90750,42.5,0.5,18.25,0.43,11,0.82,1
91000,42.75,0.83,18,0,13.25,2.77,1
91250,42.5,0.5,17.75,0.43,16,1.87,1
91500,42,0,15.75,0.83,17.5,1.12,1
91750,42,0,16.33,1.25,17.25,0.83,1
92000,42.25,0.43,18,0,17.75,0.43,1
92250,42.5,0.5,18,0,17.67,0.47,1
92500,42.5,0.5,15.5,1.66,13.25,1.92,1
92750,42.5,0.5,12.25,0.43,13.25,1.09,1
93000,43,0,17.25,1.48,12.5,1.12,1
93250,43,0.71,19.25,0.43,12.75,1.92,1
93500,43.25,0.43,19,0.71,15.25,0.83,1
93750,42.5,0.5,16.33,1.25,12,2.94,1
94000,42.75,0.83,11.25,1.3,14,1.22,1
94250,42.75,0.83,15.5,0.87,14,0.71,1
94500,43.33,0.94,15.25,1.09,11.5,0.5,1
94750,43,0.71,13.25,2.38,2.33,0.94,1
95000,43,0.71,13.25,0.83,8.5,2.87,1
95250,43,0.82,11,1.41,12,0,1
95500,42.5,0.5,14.75,5.36,7.75,5.85,1
95750,42.5,0.5,17.25,0.83,11.5,2.6,1
96000,43.5,0.5,20.25,1.3,13.75,0.83,1
96250,42.5,0.5,20,0.71,11.75,0.43,1
96500,42.75,0.83,18.25,0.43,8.5,1.66,1
96750,43.25,0.43,20,0,6.5,0.87,1
97000,43,0.71,20.33,0.47,8.5,1.5,1
97250,43.33,0.47,21,0,14.33,1.25,1
97500,42.75,0.43,21.25,0.43,16,0.71,1
97750,43,0.82,21,0,16.25,0.43,1
98000,43,0,21.25,0.43,14.75,0.43,1
98250,42.33,0.47,21,0,15.25,0.43,1
98500,42.67,0.94,21,0,16,0.71,1
98750,42.75,0.83,21,0,14.75,0.43,1
99000,42.75,0.43,21,0,14.75,0.43,1
99250,42.5,0.5,21,0,14.25,0.83,1
99500,42.5,0.5,21,0,14,1,1
99750,42.75,0.83,21,0,14.25,0.83,1
100000,42.5,0.5,21,0,13.25,0.43,1
100250,42.75,0.83,21,0,14.25,1.79,1
100500,42.5,0.5,21,0,17.25,0.83,1
100750,42.5,0.5,20,0.82,18.33,0.47,1
101000,43,0.71,18.25,0.43,17.75,0.43,1
101250,43,0.71,17.5,0.5,16,0.71,1
101500,43,0.82,18.75,0.83,17.67,0.94,1
101750,43,1,18,0,18,0,1
102000,42.33,0.47,14.33,2.05,14,3.24,1
102250,43,0.71,7,4.08,5.33,2.62,1
102500,42.5,0.5,12.5,3.57,12.5,5.68,1
102750,42.25,0.43,19.5,0.5,9.5,4.5,1
103000,43.25,1.09,18.75,0.83,13,2.16,1
103250,47.25,1.3,11.75,4.26,11.75,3.11,1
103500,42.75,4.44,9.33,0.47,10.75,1.79,1
103750,37,1,8.33,4.78,10.5,2.06,1
104000,38,1.22,13.75,2.49,14,4.74,1
104250,37.75,1.79,15.75,5.12,25,2.12,1
104500,45.25,2.05,18.5,1.8,27.75,0.43,1
104750,39.75,3.27,21.67,0.94,24.33,3.68,1
105000,33.25,1.79,22.25,1.3,19,2.74,1
105250,36.5,0.87,20.25,1.48,17.25,4.49,1
105500,37,0.82,16.25,2.49,15,2.94,1
105750,35,1.41,20.33,0.47,18,0,1
106000,33.5,2.06,19.25,1.3,17.5,0.87,1
106250,36.5,1.5,18.25,0.83,17.5,0.5,1
106500,34.5,1.5,17,0,18,0,1
106750,36,0,9.75,3.56,16,1.58,1
107000,36,0,8.33,1.7,12.75,1.3,1
107250,36,0,5.33,2.87,14.5,0.87,1
107500,36,0,3,0.82,13.25,1.3,1
107750,36,0,5,3.27,12.67,0.94,1
108000,36,0,11.75,0.43,13.33,1.25,1
108250,36,0,11,1.22,13,0.82,1
108500,36.75,1.47,8,1,16.6,1.36,1
108750,41,0.82,11.25,2.05,19,0.82,1
109000,40.5,1.5,15,0,20,0.71,1
109250,36,0,13,1,19,1,1
109500,35,1.41,12.33,0.94,19,0,1
109750,34.5,1.5,11.75,0.43,18.75,0.83,1
110000,36,0,11,0,18.25,0.43,1
110250,35.25,1.3,11.33,0.94,18.75,0.43,1
110500,36,0,12.75,0.43,19.25,0.83,1
110750,36,0,12.33,0.47,18,0,1
111000,36,0,12.75,0.83,17.75,0.43,1
111250,35.25,1.3,15,0.71,17.25,0.83,1
111500,36,0,18,1.22,17.75,1.09,1
111750,37.5,1.12,12.67,2.62,16,0,1
112000,37.75,0.83,16.75,2.95,10.67,4.78,1
112250,37.25,1.3,16.5,1.5,13.75,0.83,1
112500,37.33,0.94,11.33,3.3,19,1.41,1
112750,36.67,0.94,19.33,1.25,24.25,2.17,1
113000,36.5,0.5,22.5,0.87,28,0.71,1
113250,36.5,0.5,22,1,28,0.71,1
113500,36.5,0.5,19,1.22,26,1.22,1
113750,36.33,0.47,18.67,0.47,24.75,0.83,1
114000,36.5,0.5,18,0,24.75,0.83,1
114250,36.75,0.83,18,0,24.75,0.83,1
114500,37.25,0.83,17,1.22,24.25,0.43,1
114750,38.5,0.87,15.5,0.87,20.5,3.28,1
115000,42,0.71,17.67,0.47,11,1,1
115250,44,0.82,18,0,21,0.82,1
115500,44.75,0.43,20.75,0.43,12,5.79,1
115750,44.33,0.94,20.67,0.47,9.5,3.35,1
116000,43.5,0.5,18.5,0.5,15.75,0.83,1
116250,44.5,0.5,18.25,0.43,16.75,0.83,1
116500,43.5,0.5,18,0,17.75,0.43,1
116750,43.5,0.5,18.75,0.83,17,0.71,1
117000,43.75,0.43,20.67,0.47,15.67,0.94,1
117250,43.75,0.43,21,0,16.5,0.5,1
117500,44,0,21,0,16.67,0.47,1
117750,44,0,21,0,16.5,0.5,1
118000,44,0,21,0,17.67,0.47,1
118250,44,0.82,21,0,18,0,1
118500,43.75,0.43,20.75,0.43,18,0,1
118750,44.25,0.83,20,0,18,0,1
119000,44.25,0.43,20,0,17.75,0.43,1
119250,44.25,0.43,19,1,17.75,0.43,1
119500,44.75,0.43,17,0.71,15,1,1
119750,48,2.12,22.25,1.92,10.75,2.28,1
